,Unnamed: 0,Unnamed: 0.1,id,fname,lname,race,HL+A,HL+B,HL+I,HL+M,HL+O,HL+W,NL+A,NL+B,NL+I,NL+M,NL+O,NL+W,year,predRace
757,757,757, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
758,758,758, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
759,759,759, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
760,760,760, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
761,761,761, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
762,762,762, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
763,763,763, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
764,764,764, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
765,765,765, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
766,766,766, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
767,767,767, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
768,768,768, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
769,769,769, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
770,770,770, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
771,771,771, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
772,772,772, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
773,773,773, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
774,774,774, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
775,775,775, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
776,776,776, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
777,777,777, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
778,778,778, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
779,779,779, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
780,780,780, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
781,781,781, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
782,782,782, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
783,783,783, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
784,784,784, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
785,785,785, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
786,786,786, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
787,787,787, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
788,788,788, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
789,789,789, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
790,790,790, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
791,791,791, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
792,792,792, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
793,793,793, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
794,794,794, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
795,795,795, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
796,796,796, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
797,797,797, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
798,798,798, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
799,799,799, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
800,800,800, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
801,801,801, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
802,802,802, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
803,803,803, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
804,804,804, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
805,805,805, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
806,806,806, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
807,807,807, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
808,808,808, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
809,809,809, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
810,810,810, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
811,811,811, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
812,812,812, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
813,813,813, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
814,814,814, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
815,815,815, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
816,816,816, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
817,817,817, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
818,818,818, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
819,819,819, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
820,820,820, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
821,821,821, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
822,822,822, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
823,823,823, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
824,824,824, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
825,825,825, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
826,826,826, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
827,827,827, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
828,828,828, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
829,829,829, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
830,830,830, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
831,831,831, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
832,832,832, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
833,833,833, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
834,834,834, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
835,835,835, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
836,836,836, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
837,837,837, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
838,838,838, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
839,839,839, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
840,840,840, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
841,841,841, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
842,842,842, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
843,843,843, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
844,844,844, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
845,845,845, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
846,846,846, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
847,847,847, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
848,848,848, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
849,849,849, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
850,850,850, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
851,851,851, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
852,852,852, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
853,853,853, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
854,854,854, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
855,855,855, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
856,856,856, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
857,857,857, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
858,858,858, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
859,859,859, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
860,860,860, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
861,861,861, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
862,862,862, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
863,863,863, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
864,864,864, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
865,865,865, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
866,866,866, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
867,867,867, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
868,868,868, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
869,869,869, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
870,870,870, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
871,871,871, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
872,872,872, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
873,873,873, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
874,874,874, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
875,875,875, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
876,876,876, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
877,877,877, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
878,878,878, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
879,879,879, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
880,880,880, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
881,881,881, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
882,882,882, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
883,883,883, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
884,884,884, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
885,885,885, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
886,886,886, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
887,887,887, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
888,888,888, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
889,889,889, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
890,890,890, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
891,891,891, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
892,892,892, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
893,893,893, , , ,NL+A,0.00024503388,0.00056728267,0.00096488005,0.0077429840000000005,0.024991304,0.008416913,0.5704698,0.0665188,0.007100715,0.014173945,0.19391257,0.104895726,2000, 
894,894,894, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
895,895,895, , , ,NL+A,0.00024503343999999995,0.0005672822599999999,0.0009648784,0.007742978,0.024991292999999998,0.008416915,0.5704699000000001,0.06651878,0.0071007125,0.014173938,0.1939126,0.1048957,2000, 
